season,e024_gate,gw,movement,player_id,web_name,position,price,season_minutes,recent4_minutes,p_start,q,ctrl_mu,treat_mu,mu_lift,ctrl_u,treat_u,u_lift,v2b_mu_lift,delta_u_boundary,delta_mu_boundary,small_boundary,best_excluded_u,had_club_prior,new_club,actual_minutes,blank,actual_pts,mu_error,good_60,bad_60,vs_mean_leaver_pts
2023-24,PASS,20,left,33,Archer,FWD,45,1295,354,0.72,1.0,2.2308,2.2308,0.0,2.2308,2.2308,0.0,0.0,,,,,0,1,23.0,0,1.0,-1.2308,0,0,
2023-24,PASS,20,left,393,Mengi,DEF,40,1040,270,0.72,1.0,2.3368,2.3368,0.0,2.3368,2.3368,0.0,0.0,,,,,0,1,90.0,0,0.0,-2.3368,0,1,
2023-24,PASS,20,left,238,C.Richards,DEF,39,651,360,0.72,1.0,2.132,2.398,0.266,2.132,2.398,0.266,0.266,,,,,1,1,90.0,0,2.0,-0.398,1,0,
2023-24,PASS,20,left,313,Virgil,DEF,62,1467,360,0.72,1.0,3.0896,3.1176,0.028,3.0896,3.1176,0.028,0.028,,,,,1,1,90.0,0,1.0,-2.1176,1,0,
2023-24,PASS,21,entered,236,Olise,MID,59,675,360,0.72,1.0,3.3252,3.5308,0.2056,3.3252,3.5308,0.2056,0.2056,0.0236,0.0236,1,3.5072,1,1,0.0,1,0.0,-3.5308,0,0,-3.0
2023-24,PASS,21,entered,77,Neto,GKP,46,1530,270,0.85,1.0,3.45,3.4456,-0.0044,3.45,3.4456,-0.0044,-0.0044,-0.0616,-0.0616,1,3.5072,1,0,90.0,0,1.0,-2.4456,1,0,-2.0
2023-24,PASS,21,left,524,Areola,GKP,42,1530,270,0.85,1.0,3.402,3.3696,-0.0324,3.402,3.3696,-0.0324,-0.0324,,,,,1,0,90.0,0,3.0,-0.3696,1,0,
2023-24,PASS,21,left,134,Gross,MID,65,1551,360,0.72,1.0,3.442,3.4944,0.0524,3.442,3.4944,0.0524,0.0524,,,,,1,0,90.0,0,3.0,-0.4944,1,0,
2023-24,PASS,23,entered,382,Garnacho,MID,48,1242,360,0.72,1.0,2.7292,3.2776,0.5484,2.7292,3.2776,0.5484,0.5484,-0.3108,-0.3108,1,3.5884,1,0,90.0,0,16.0,12.7224,1,0,15.0
2023-24,PASS,23,entered,31,Zinchenko,DEF,52,1382,243,0.68,1.0,2.9864,3.0844,0.098,2.9864,3.0844,0.098,0.098,-0.504,-0.504,1,3.5884,1,0,45.0,0,1.0,-2.0844,0,0,0.0
2023-24,PASS,23,left,506,Pedro Porro,DEF,59,1887,360,0.72,1.0,3.0844,3.0844,0.0,3.0844,3.0844,0.0,0.0,,,,,1,0,90.0,0,1.0,-2.0844,1,0,
2023-24,PASS,23,left,107,Lewis-Potter,MID,47,748,340,0.72,1.0,2.7484,2.608,-0.1404,2.7484,2.608,-0.1404,-0.1404,,,,,1,0,14.0,0,1.0,-1.608,0,0,
2023-24,PASS,24,entered,321,Doughty,DEF,46,1573,348,0.72,1.0,2.99,2.99,0.0,2.99,2.99,0.0,0.0,-1.034,-1.034,1,4.024,0,1,86.0,0,1.0,-1.99,1,0,-0.1667
2023-24,PASS,24,entered,293,Darwin,FWD,75,1323,275,0.72,1.0,4.006,4.2444,0.2384,4.006,4.2444,0.2384,0.2384,0.2204,0.2204,1,4.024,1,1,90.0,0,6.0,1.7556,1,0,4.8333
2023-24,PASS,24,entered,294,Diogo J.,MID,82,911,273,0.72,1.0,3.5772,4.2724,0.6952,3.5772,4.2724,0.6952,0.6952,0.2484,0.2484,1,4.024,1,1,90.0,0,7.0,2.7276,1,0,5.8333
2023-24,PASS,24,entered,43,Douglas Luiz,MID,55,1878,315,0.72,1.0,3.4264,3.4264,0.0,3.4264,3.4264,0.0,0.0,-0.5976,-0.5976,1,4.024,1,0,90.0,0,10.0,6.5736,1,0,8.8333
2023-24,PASS,24,entered,238,C.Richards,DEF,39,1011,360,0.72,1.0,2.1348,2.3572,0.2224,2.1348,2.3572,0.2224,0.2224,-1.6668,-1.6668,1,4.024,1,1,90.0,0,1.0,-1.3572,1,0,-0.1667
2023-24,PASS,24,entered,28,Turner,GKP,39,1530,270,0.85,1.0,2.9692,2.9692,0.0,2.9692,2.9692,0.0,0.0,-1.0548,-1.0548,1,4.024,0,1,0.0,1,0.0,-2.9692,0,0,-1.1667
2023-24,PASS,24,left,361,Ortega Moreno,GKP,38,172,82,0.85,0.9111,3.0048,2.9132,-0.0916,3.0048,2.9213,-0.0835,-0.0916,,,,,1,0,0.0,1,0.0,-2.9132,0,0,
2023-24,PASS,24,left,526,Bowen,MID,79,1977,360,0.72,1.0,3.7232,3.7232,0.0,3.7232,3.7232,0.0,0.0,,,,,1,0,90.0,0,2.0,-1.7232,1,0,
2023-24,PASS,24,left,343,J.Alvarez,FWD,68,1855,356,0.72,1.0,4.024,4.024,0.0,4.024,4.024,0.0,0.0,,,,,1,0,76.0,0,2.0,-2.024,1,0,
2023-24,PASS,24,left,664,Ward-Prowse,MID,60,1952,360,0.72,1.0,3.504,3.504,0.0,3.504,3.504,0.0,0.0,,,,,0,1,90.0,0,2.0,-1.504,1,0,
2023-24,PASS,24,left,220,Andersen,DEF,48,2070,360,0.82,1.0,3.0148,3.0148,0.0,3.0148,3.0148,0.0,0.0,,,,,1,1,90.0,0,1.0,-2.0148,1,0,
2023-24,PASS,24,left,286,Tosin,DEF,43,812,360,0.72,1.0,2.5396,2.5228,-0.0168,2.5396,2.5228,-0.0168,-0.0168,,,,,1,1,0.0,1,0.0,-2.5228,0,0,
2023-24,PASS,29,entered,117,Toney,FWD,82,810,450,0.72,1.0,2.7288,2.882,0.1532,2.7288,2.882,0.1532,0.1532,-0.7788,-0.7788,1,3.6608,1,0,90.0,0,1.0,-1.882,1,0,-7.0
2023-24,PASS,29,left,200,D.D.Fofana,FWD,50,508,360,0.72,1.0,2.868,2.868,0.0,2.868,2.868,0.0,0.0,,,,,0,0,87.0,0,8.0,5.132,1,0,
2023-24,PASS,31,entered,90,Ajer,DEF,44,1382,360,0.72,1.0,2.6736,2.7612,0.0876,2.6736,2.7612,0.0876,0.0876,-1.6768,-1.6768,1,4.438,1,0,90.0,0,6.0,3.2388,1,0,0.0
2023-24,PASS,31,left,114,Roerslev,DEF,44,1550,324,0.72,1.0,2.7144,2.75,0.0356,2.7144,2.75,0.0356,0.0356,,,,,1,0,90.0,0,6.0,3.25,1,0,
2024-25,PASS,1,entered,129,João Pedro,FWD,55,0,0,0.45,1.0,1.5764,2.5132,0.9368,1.5764,2.5132,0.9368,0.9368,-1.6724,-1.6724,1,4.1856,1,0,81.0,0,2.0,-0.5132,1,0,0.0
2024-25,PASS,1,entered,303,Souttar,DEF,40,0,0,0.1,1.0,0.5408,0.6808,0.14,0.5408,0.6808,0.14,0.14,-3.5048,-3.5048,1,4.1856,1,1,0.0,1,0.0,-0.6808,0,0,-2.0
2024-25,PASS,1,entered,495,Pedro Porro,DEF,55,0,0,0.45,1.0,1.442,1.9344,0.4924,1.442,1.9344,0.4924,0.4924,-2.2512,-2.2512,1,4.1856,1,0,90.0,0,9.0,7.0656,1,0,7.0
2024-25,PASS,1,entered,23,Trossard,MID,70,0,0,0.72,1.0,2.648,3.79,1.142,2.648,3.79,1.142,1.142,-0.3956,-0.3956,1,4.1856,1,0,10.0,0,1.0,-2.79,0,0,-1.0
2024-25,PASS,1,entered,317,Diogo J.,MID,75,0,0,0.72,1.0,2.4864,3.8176,1.3312,2.4864,3.8176,1.3312,1.3312,-0.368,-0.368,1,4.1856,1,1,78.0,0,8.0,4.1824,1,0,6.0
2024-25,PASS,1,left,3,Gabriel,DEF,60,0,0,0.45,1.0,1.776,1.926,0.15,1.776,1.926,0.15,0.15,,,,,1,0,90.0,0,6.0,4.074,1,0,
2024-25,PASS,1,left,754,Van Nistelrooy,MID,5,0,0,0.1,1.0,0.534,0.534,0.0,0.534,0.534,0.0,0.0,,,,,0,1,0.0,1,0.0,-0.534,0,0,
2024-25,PASS,1,left,658,Heaven,DEF,40,0,0,0.1,1.0,0.592,0.592,0.0,0.592,0.592,0.0,0.0,,,,,0,1,0.0,1,0.0,-0.592,0,0,
2024-25,PASS,1,left,503,Son,MID,100,0,0,0.72,1.0,3.4976,3.8968,0.3992,3.4976,3.8968,0.3992,0.3992,,,,,1,0,90.0,0,2.0,-1.8968,1,0,
2024-25,PASS,1,left,58,Watkins,FWD,90,0,0,0.72,1.0,2.8592,2.9456,0.0864,2.8592,2.9456,0.0864,0.0864,,,,,1,0,61.0,0,2.0,-0.9456,1,0,
2024-25,PASS,2,entered,743,McKenna,MID,5,0,0,0.1,1.0,0.4848,0.4848,0.0,0.4848,0.4848,0.0,0.0,-3.496,-3.496,1,3.9808,0,1,0.0,1,0.0,-0.4848,0,0,-0.6
2024-25,PASS,2,entered,715,Godfrey,DEF,40,1120,0,0.22,1.0,0.8536,0.8536,0.0,0.8536,0.8536,0.0,0.0,-3.1272,-3.1272,1,3.9808,0,1,0.0,1,0.0,-0.8536,0,0,-0.6
2024-25,PASS,2,entered,207,Mateta,FWD,75,45,45,0.72,1.0,2.87,3.2592,0.3892,2.87,3.2592,0.3892,0.3892,-0.7216,-0.7216,1,3.9808,1,1,90.0,0,2.0,-1.2592,1,0,1.4
2024-25,PASS,2,entered,317,Diogo J.,MID,76,78,78,0.72,1.0,2.9044,4.2884,1.384,2.9044,4.2884,1.384,1.384,0.3076,0.3076,0,3.9808,1,1,71.0,0,6.0,1.7116,1,0,5.4
2024-25,PASS,2,entered,445,Turner,GKP,40,1530,0,0.85,1.0,3.0332,3.0332,0.0,3.0332,3.0332,0.0,0.0,-0.9476,-0.9476,1,3.9808,0,1,0.0,1,0.0,-3.0332,0,0,-0.6
2024-25,PASS,2,left,322,Gomez,DEF,50,1772,0,0.68,1.0,2.3844,2.3896,0.0052,2.3844,2.3896,0.0052,0.0052,,,,,1,1,0.0,1,0.0,-2.3896,0,0,
2024-25,PASS,2,left,360,Rodrigo,MID,64,2931,0,0.85,1.0,3.5016,3.5016,0.0,3.5016,3.5016,0.0,0.0,,,,,1,0,0.0,1,0.0,-3.5016,0,0,
2024-25,PASS,2,left,751,Pereira,MID,8,0,0,0.1,1.0,0.492,0.492,0.0,0.492,0.492,0.0,0.0,,,,,0,1,0.0,1,0.0,-0.492,0,0,
2024-25,PASS,2,left,375,Højlund,FWD,70,2156,0,0.82,1.0,2.9424,2.9424,0.0,2.9424,2.9424,0.0,0.0,,,,,1,0,0.0,1,0.0,-2.9424,0,0,
2024-25,PASS,2,left,91,Flekken,GKP,45,90,90,0.85,1.0,3.4168,3.3756,-0.0412,3.4168,3.3756,-0.0412,-0.0412,,,,,1,0,90.0,0,3.0,-0.3756,1,0,
2024-25,PASS,3,entered,418,Trippier,DEF,59,32,32,0.45,1.0,1.7044,2.044,0.3396,1.7044,2.044,0.3396,0.3396,-2.132,-2.132,1,4.176,1,0,0.0,1,0.0,-2.044,0,0,-4.4
2024-25,PASS,3,entered,401,Isak,FWD,85,180,180,0.72,1.0,2.5968,3.4956,0.8988,2.5968,3.4956,0.8988,0.8988,-0.6804,-0.6804,1,4.176,1,0,90.0,0,9.0,5.5044,1,0,4.6
2024-25,PASS,3,entered,306,Vardy,FWD,56,148,148,0.45,1.0,1.694,2.592,0.898,1.694,2.592,0.898,0.898,-1.584,-1.584,1,4.176,1,1,90.0,0,1.0,-1.592,1,0,-3.4
2024-25,PASS,3,entered,122,Estupiñan,DEF,50,1242,0,0.48,1.0,1.8268,1.7424,-0.0844,1.8268,1.7424,-0.0844,-0.0844,-2.4336,-2.4336,1,4.176,1,0,18.0,0,1.0,-0.7424,0,0,-3.4
2024-25,PASS,3,entered,317,Diogo J.,MID,76,149,149,0.72,1.0,2.6684,3.7612,1.0928,2.6684,3.7612,1.0928,1.0928,-0.4148,-0.4148,1,4.176,1,1,75.0,0,3.0,-0.7612,1,0,-1.4
2024-25,PASS,3,left,743,McKenna,MID,5,0,0,0.1,1.0,0.498,0.498,0.0,0.498,0.498,0.0,0.0,,,,,0,1,0.0,1,0.0,-0.498,0,0,
2024-25,PASS,3,left,715,Godfrey,DEF,40,1120,0,0.22,1.0,0.992,0.992,0.0,0.992,0.992,0.0,0.0,,,,,0,1,0.0,1,0.0,-0.992,0,0,
2024-25,PASS,3,left,630,O'Shea,DEF,40,2892,0,0.22,1.0,0.9124,0.9124,0.0,0.9124,0.9124,0.0,0.0,,,,,0,1,0.0,1,0.0,-0.9124,0,0,
2024-25,PASS,3,left,58,Watkins,FWD,90,125,125,0.72,1.0,2.8404,2.9432,0.1028,2.8404,2.9432,0.1028,0.1028,,,,,1,0,60.0,0,5.0,2.0568,1,0,
2024-25,PASS,3,left,351,Haaland,FWD,151,179,179,0.72,1.0,4.0636,4.0816,0.018,4.0636,4.0816,0.018,0.018,,,,,1,0,90.0,0,17.0,12.9184,1,0,
2024-25,PASS,4,entered,321,Gakpo,FWD,72,53,53,0.72,1.0,2.4128,3.2432,0.8304,2.4128,3.2432,0.8304,0.8304,-0.2488,-0.2488,1,3.492,1,1,29.0,0,1.0,-2.2432,0,0,0.25
2024-25,PASS,4,entered,491,Johnson,MID,64,212,212,0.45,1.0,1.702,2.5296,0.8276,1.702,2.5296,0.8276,0.8276,-0.9624,-0.9624,1,3.492,1,0,67.0,0,2.0,-0.5296,1,0,1.25
2024-25,PASS,4,entered,316,Darwin,FWD,72,32,32,0.72,1.0,2.4456,3.7544,1.3088,2.4456,3.7544,1.3088,1.3088,0.2624,0.2624,0,3.492,1,1,30.0,0,1.0,-2.7544,0,0,0.25
2024-25,PASS,4,entered,495,Pedro Porro,DEF,55,270,270,0.28,1.0,1.1612,1.3908,0.2296,1.1612,1.3908,0.2296,0.2296,-2.1012,-2.1012,1,3.492,1,0,90.0,0,2.0,0.6092,1,0,1.25
2024-25,PASS,4,left,82,Solanke,FWD,75,90,90,0.72,1.0,2.4124,2.4124,0.0,2.4124,2.4124,0.0,0.0,,,,,0,1,90.0,0,2.0,-0.4124,1,0,
2024-25,PASS,4,left,755,Marmoush,FWD,74,0,0,0.72,1.0,2.4656,2.4656,0.0,2.4656,2.4656,0.0,0.0,,,,,0,1,0.0,1,0.0,-2.4656,0,0,
2024-25,PASS,4,left,636,Chiesa,MID,70,0,0,0.72,1.0,2.65,2.65,0.0,2.65,2.65,0.0,0.0,,,,,0,1,0.0,1,0.0,-2.65,0,0,
2024-25,PASS,4,left,311,Alexander-Arnold,DEF,70,222,222,0.28,1.0,1.2432,1.562,0.3188,1.2432,1.562,0.3188,0.3188,,,,,1,1,90.0,0,1.0,-0.562,1,0,
2024-25,PASS,5,entered,291,Faes,DEF,41,360,360,0.72,1.0,2.2432,2.3,0.0568,2.2432,2.3,0.0568,0.0568,-1.6764,-1.6764,1,3.9764,1,1,90.0,0,2.0,-0.3,1,0,-0.3333
2024-25,PASS,5,entered,491,Johnson,MID,64,279,279,0.72,1.0,2.5304,3.776,1.2456,2.5304,3.776,1.2456,1.2456,-0.2004,-0.2004,1,3.9764,1,0,69.0,0,7.0,3.224,1,0,4.6667
2024-25,PASS,5,entered,495,Pedro Porro,DEF,56,360,360,0.72,1.0,2.4072,2.9608,0.5536,2.4072,2.9608,0.5536,0.5536,-1.0156,-1.0156,1,3.9764,1,0,87.0,0,2.0,-0.9608,1,0,-0.3333
2024-25,PASS,5,entered,182,Palmer,MID,106,352,352,0.72,1.0,3.4612,4.3272,0.866,3.4612,4.3272,0.866,0.866,0.3508,0.3508,0,3.9764,1,1,63.0,0,8.0,3.6728,1,0,5.6667
2024-25,PASS,5,entered,317,Diogo J.,MID,76,283,283,0.72,1.0,2.9948,4.094,1.0992,2.9948,4.094,1.0992,1.0992,0.1176,0.1176,1,3.9764,1,1,0.0,1,0.0,-4.094,0,0,-2.3333
2024-25,PASS,5,entered,447,Wood,FWD,61,315,315,0.72,1.0,2.4596,3.2456,0.786,2.4596,3.2456,0.786,0.786,-0.7308,-0.7308,1,3.9764,1,0,71.0,0,8.0,4.7544,1,0,5.6667
2024-25,PASS,5,left,326,Konaté,DEF,51,299,299,0.72,1.0,2.466,2.4864,0.0204,2.466,2.4864,0.0204,0.0204,,,,,1,1,90.0,0,8.0,5.5136,1,0,
2024-25,PASS,5,left,366,B.Fernandes,MID,83,348,348,0.72,1.0,3.3832,3.6496,0.2664,3.3832,3.6496,0.2664,0.2664,,,,,1,0,90.0,0,3.0,-0.6496,1,0,
2024-25,PASS,5,left,207,Mateta,FWD,74,293,293,0.72,1.0,2.8192,3.234,0.4148,2.8192,3.234,0.4148,0.4148,,,,,1,1,45.0,0,1.0,-2.234,0,0,
2024-25,PASS,5,left,527,L.Paquetá,MID,60,298,298,0.72,1.0,2.9096,3.2364,0.3268,2.9096,3.2364,0.3268,0.3268,,,,,1,0,71.0,0,2.0,-1.2364,1,0,
2024-25,PASS,5,left,472,Stephens,DEF,40,348,348,0.72,1.0,2.2568,2.1384,-0.1184,2.2568,2.1384,-0.1184,-0.1184,,,,,1,1,0.0,1,0.0,-2.1384,0,0,
2024-25,PASS,5,left,345,De Bruyne,MID,96,356,356,0.72,1.0,3.578,3.9764,0.3984,3.578,3.9764,0.3984,0.3984,,,,,1,0,0.0,1,0.0,-3.9764,0,0,
2024-25,PASS,6,entered,228,Keane,DEF,40,450,360,0.72,1.0,2.198,2.5216,0.3236,2.198,2.5216,0.3236,0.3236,-1.6748,-1.6748,1,4.1964,1,1,0.0,1,0.0,-2.5216,0,0,-2.8333
2024-25,PASS,6,entered,71,Kluivert,MID,54,306,280,0.72,1.0,2.7604,3.3688,0.6084,2.7604,3.3688,0.6084,0.6084,-0.8276,-0.8276,1,4.1964,1,0,29.0,0,1.0,-2.3688,0,0,-1.8333
2024-25,PASS,6,entered,396,Dúbravka,GKP,43,1984,0,0.85,0.0,3.4148,3.4148,0.0,3.4148,3.4148,0.0,0.0,-0.7816,-0.7816,1,4.1964,1,0,0.0,1,0.0,-3.4148,0,0,-2.8333
2024-25,PASS,6,entered,239,Adama,MID,51,398,321,0.72,1.0,2.2268,3.2284,1.0016,2.2268,3.2284,1.0016,1.0016,-0.968,-0.968,1,4.1964,1,1,68.0,0,3.0,-0.2284,1,0,0.1667
2024-25,PASS,6,entered,533,Aït-Nouri,DEF,44,384,301,0.72,1.0,2.4192,2.7356,0.3164,2.4192,2.7356,0.3164,0.3164,-1.4608,-1.4608,1,4.1964,1,0,90.0,0,9.0,6.2644,1,0,6.1667
2024-25,PASS,6,entered,447,Wood,FWD,62,386,315,0.72,1.0,2.8572,3.6708,0.8136,2.8572,3.6708,0.8136,0.8136,-0.5256,-0.5256,1,4.1964,1,0,90.0,0,2.0,-1.6708,1,0,-0.8333
2024-25,PASS,6,left,742,Moyes,MID,5,0,0,0.1,0.0,0.4924,0.4924,0.0,0.4924,0.4924,0.0,0.0,,,,,0,1,0.0,1,0.0,-0.4924,0,0,
2024-25,PASS,6,left,199,Eze,MID,69,450,360,0.72,1.0,3.0448,3.3488,0.304,3.0448,3.3488,0.304,0.304,,,,,1,1,90.0,0,2.0,-1.3488,1,0,
2024-25,PASS,6,left,282,Tuanzebe,DEF,40,422,349,0.72,1.0,2.222,2.222,0.0,2.222,2.222,0.0,0.0,,,,,0,1,90.0,0,0.0,-2.222,0,1,
2024-25,PASS,6,left,88,Collins,DEF,45,450,360,0.72,1.0,2.4964,2.632,0.1356,2.4964,2.632,0.1356,0.1356,,,,,1,0,90.0,0,2.0,-0.632,1,0,
2024-25,PASS,6,left,58,Watkins,FWD,90,358,297,0.72,1.0,3.0168,3.0728,0.056,3.0168,3.0728,0.056,0.056,,,,,1,0,83.0,0,11.0,7.9272,1,0,
2024-25,PASS,6,left,91,Flekken,GKP,45,450,360,0.85,1.0,3.738,3.7236,-0.0144,3.738,3.7236,-0.0144,-0.0144,,,,,1,0,90.0,0,2.0,-1.7236,1,0,
2024-25,PASS,7,entered,228,Keane,DEF,40,450,270,0.72,1.0,2.1624,2.5352,0.3728,2.1624,2.5352,0.3728,0.3728,-1.4616,-1.4616,1,3.9968,1,1,90.0,0,6.0,3.4648,1,0,1.6
2024-25,PASS,7,entered,328,M.Salah,MID,127,532,360,0.72,1.0,4.284,4.7672,0.4832,4.284,4.7672,0.4832,0.4832,0.7704,0.7704,0,3.9968,1,1,72.0,0,3.0,-1.7672,1,0,-1.4
2024-25,PASS,7,entered,301,Okoli,DEF,40,360,360,0.72,1.0,2.2324,2.2324,0.0,2.2324,2.2324,0.0,0.0,-1.7644,-1.7644,1,3.9968,0,1,90.0,0,7.0,4.7676,1,0,2.6
2024-25,PASS,7,entered,306,Vardy,FWD,57,500,352,0.72,1.0,2.45,3.3552,0.9052,2.45,3.3552,0.9052,0.9052,-0.6416,-0.6416,1,3.9968,1,1,73.0,0,2.0,-1.3552,1,0,-2.4
2024-25,PASS,7,entered,445,Turner,GKP,40,1530,0,0.85,0.0,2.9784,2.9784,0.0,2.9784,2.9784,0.0,0.0,-1.0184,-1.0184,1,3.9968,0,1,0.0,1,0.0,-2.9784,0,0,-4.4
2024-25,PASS,7,left,99,Mbeumo,MID,74,539,360,0.72,1.0,3.5584,3.8132,0.2548,3.5584,3.8132,0.2548,0.2548,,,,,1,0,90.0,0,8.0,4.1868,1,0,
2024-25,PASS,7,left,291,Faes,DEF,41,540,360,0.72,1.0,2.2344,2.2948,0.0604,2.2344,2.2948,0.0604,0.0604,,,,,1,1,90.0,0,6.0,3.7052,1,0,
2024-25,PASS,7,left,522,Foderingham,GKP,44,2648,0,0.85,0.0,3.62,3.62,0.0,3.62,3.62,0.0,0.0,,,,,0,1,0.0,1,0.0,-3.62,0,0,
2024-25,PASS,7,left,369,Dalot,DEF,51,540,360,0.72,1.0,2.6012,2.6536,0.0524,2.6012,2.6536,0.0524,0.0524,,,,,1,0,90.0,0,6.0,3.3464,1,0,
2024-25,PASS,7,left,58,Watkins,FWD,91,441,316,0.72,1.0,3.5084,3.59,0.0816,3.5084,3.59,0.0816,0.0816,,,,,1,0,90.0,0,2.0,-1.59,1,0,
2024-25,PASS,8,entered,491,Johnson,MID,66,513,301,0.72,1.0,3.0164,4.1168,1.1004,3.0164,4.1168,1.1004,1.1004,-0.1452,-0.1452,1,4.262,1,0,90.0,0,2.0,-2.1168,1,0,0.4
2024-25,PASS,8,entered,239,Adama,MID,51,556,321,0.72,1.0,2.7864,3.7904,1.004,2.7864,3.7904,1.004,1.004,-0.4716,-0.4716,1,4.262,1,1,67.0,0,2.0,-1.7904,1,0,0.4
2024-25,PASS,8,entered,495,Pedro Porro,DEF,55,627,357,0.72,1.0,2.6152,3.0556,0.4404,2.6152,3.0556,0.4404,0.4404,-1.2064,-1.2064,1,4.262,1,0,90.0,0,2.0,-1.0556,1,0,0.4
2024-25,PASS,8,entered,316,Darwin,FWD,71,133,101,0.72,1.0,2.4124,3.6212,1.2088,2.4124,3.6212,1.2088,1.2088,-0.6408,-0.6408,1,4.262,1,1,60.0,0,1.0,-2.6212,1,0,-0.6
2024-25,PASS,8,entered,447,Wood,FWD,63,557,322,0.72,1.0,3.0864,3.8052,0.7188,3.0864,3.8052,0.7188,0.7188,-0.4568,-0.4568,1,4.262,1,0,83.0,0,7.0,3.1948,1,0,5.4
2024-25,PASS,8,left,748,Rusk,MID,5,0,0,0.1,0.0,0.5088,0.5088,0.0,0.5088,0.5088,0.0,0.0,,,,,0,1,0.0,1,0.0,-0.5088,0,0,
2024-25,PASS,8,left,17,Saka,MID,101,566,310,0.72,1.0,3.8104,3.8888,0.0784,3.8104,3.8888,0.0784,0.0784,,,,,1,0,0.0,1,0.0,-3.8888,0,0,
2024-25,PASS,8,left,58,Watkins,FWD,91,531,346,0.72,1.0,3.3848,3.4768,0.092,3.3848,3.4768,0.092,0.092,,,,,1,0,74.0,0,8.0,4.5232,1,0,
2024-25,PASS,8,left,541,Cunha,FWD,65,550,360,0.72,1.0,3.1752,3.3876,0.2124,3.1752,3.3876,0.2124,0.2124,,,,,1,0,66.0,0,2.0,-1.3876,1,0,
2024-25,PASS,8,left,191,Andersen,DEF,43,450,360,0.72,1.0,2.584,2.584,0.0,2.584,2.584,0.0,0.0,,,,,0,1,63.0,0,-2.0,-4.584,0,1,
2024-25,PASS,9,entered,338,Van den Berg,DEF,40,461,356,0.72,1.0,2.2744,2.2744,0.0,2.2744,2.2744,0.0,0.0,-1.5928,-1.5928,1,3.8672,0,1,90.0,0,1.0,-1.2744,1,0,0.0
2024-25,PASS,9,entered,36,Digne,DEF,46,608,302,0.72,1.0,2.714,2.876,0.162,2.714,2.876,0.162,0.162,-0.9912,-0.9912,1,3.8672,1,0,70.0,0,7.0,4.124,1,0,6.0
2024-25,PASS,9,left,88,Collins,DEF,45,720,360,0.72,1.0,2.7404,2.7672,0.0268,2.7404,2.7672,0.0268,0.0268,,,,,1,0,90.0,0,1.0,-1.7672,1,0,
2024-25,PASS,9,left,291,Faes,DEF,42,720,360,0.72,1.0,2.4096,2.4588,0.0492,2.4096,2.4588,0.0492,0.0492,,,,,1,1,90.0,0,1.0,-1.4588,1,0,
2024-25,PASS,10,entered,422,Aina,DEF,46,773,360,0.72,1.0,2.7368,2.7632,0.0264,2.7368,2.7632,0.0264,0.0264,-1.0168,-1.0168,1,3.78,1,0,88.0,0,15.0,12.2368,1,0,11.3333
2024-25,PASS,10,entered,491,Johnson,MID,67,693,345,0.72,1.0,3.1516,4.042,0.8904,3.1516,4.042,0.8904,0.8904,0.262,0.262,0,3.78,1,0,90.0,0,8.0,3.958,1,0,4.3333
2024-25,PASS,10,entered,396,Dúbravka,GKP,43,1984,0,0.85,0.0,3.384,3.384,0.0,3.384,3.384,0.0,0.0,-0.396,-0.396,1,3.78,1,0,0.0,1,0.0,-3.384,0,0,-3.6667
2024-25,PASS,10,entered,495,Pedro Porro,DEF,55,807,360,0.72,1.0,2.6568,3.0552,0.3984,2.6568,3.0552,0.3984,0.3984,-0.7248,-0.7248,1,3.78,1,0,90.0,0,1.0,-2.0552,1,0,-2.6667
2024-25,PASS,10,entered,239,Adama,MID,51,690,292,0.72,1.0,2.7716,3.7516,0.98,2.7716,3.7516,0.98,0.98,-0.0284,-0.0284,1,3.78,1,1,25.0,0,4.0,0.2484,0,0,0.3333
2024-25,PASS,10,entered,447,Wood,FWD,64,720,334,0.72,1.0,3.1764,3.8136,0.6372,3.1764,3.8136,0.6372,0.6372,0.0336,0.0336,1,3.78,1,0,78.0,0,7.0,3.1864,1,0,3.3333
2024-25,PASS,10,left,99,Mbeumo,MID,78,809,360,0.72,1.0,3.562,3.694,0.132,3.562,3.694,0.132,0.132,,,,,1,0,86.0,0,3.0,-0.694,1,0,
2024-25,PASS,10,left,14,Ramsdale,GKP,44,630,360,0.85,1.0,3.4188,3.4188,0.0,3.4188,3.4188,0.0,0.0,,,,,0,1,90.0,0,9.0,5.5812,1,0,
2024-25,PASS,10,left,338,Van den Berg,DEF,40,551,356,0.72,1.0,2.0988,2.0988,0.0,2.0988,2.0988,0.0,0.0,,,,,0,1,90.0,0,1.0,-1.0988,1,0,
2024-25,PASS,10,left,148,Welbeck,FWD,59,748,322,0.72,1.0,3.1672,3.4436,0.2764,3.1672,3.4436,0.2764,0.2764,,,,,1,0,90.0,0,5.0,1.5564,1,0,
2024-25,PASS,10,left,372,Garnacho,MID,63,589,360,0.72,1.0,3.1396,3.78,0.6404,3.1396,3.78,0.6404,0.6404,,,,,1,0,90.0,0,2.0,-1.78,1,0,
2024-25,PASS,10,left,630,O'Shea,DEF,40,512,332,0.72,1.0,2.3824,2.3824,0.0,2.3824,2.3824,0.0,0.0,,,,,0,1,90.0,0,2.0,-0.3824,1,0,
