season,e024_gate,season_gate,gw,swap_set,enter_id,enter_name,enter_pos,left_id,left_name,left_pos,ctrl_margin,abs_ctrl_margin,gap_bucket,ctrl_rank_dist,treat_lift,ctrl_mu_enter,ctrl_mu_left,treat_mu_enter,enter_mins,left_mins,enter_pts,left_pts,both60,bad_swap,bound,gw_u0_slack,epsilon,globally_admissible
2024-25,PASS,xi0_fail,3,ctrl_treat,401,Isak,FWD,58,Watkins,FWD,-0.2436,0.2436,near,16,0.8988,2.5968,2.8404,3.4956,90.0,60.0,9.0,5.0,1,0,1,0.582,0.79096,1
2024-25,PASS,xi0_fail,3,ctrl_treat,401,Isak,FWD,351,Haaland,FWD,-1.4668,1.4668,large,37,0.8988,2.5968,4.0636,3.4956,90.0,90.0,9.0,17.0,1,1,1,0.582,0.79096,1
2024-25,PASS,xi0_fail,3,ctrl_treat,418,Trippier,DEF,322,Gomez,DEF,-0.2488,0.2488,near,16,0.3396,1.7044,1.9532,2.044,0.0,0.0,0.0,0.0,0,0,1,0.582,0.79096,1
2024-25,PASS,xi0_fail,3,ctrl_pack1,401,Isak,FWD,58,Watkins,FWD,-0.2436,0.2436,near,16,0.8988,2.5968,2.8404,3.4956,90.0,60.0,9.0,5.0,1,0,1,0.582,0.79096,1
2024-25,PASS,xi0_fail,3,ctrl_pack1,418,Trippier,DEF,322,Gomez,DEF,-0.2488,0.2488,near,16,0.3396,1.7044,1.9532,2.044,0.0,0.0,0.0,0.0,0,0,1,0.582,0.79096,1
2024-25,PASS,xi0_fail,4,ctrl_treat,152,Arrizabalaga,GKP,146,Verbruggen,GKP,-0.0244,0.0244,near,1,0.0,3.8524,3.8768,3.8524,0.0,90.0,0.0,5.0,0,0,0,0.3738,0.79096,1
2024-25,PASS,xi0_fail,4,ctrl_treat,321,Gakpo,FWD,755,Marmoush,FWD,-0.0528,0.0528,near,2,0.8304,2.4128,2.4656,3.2432,29.0,0.0,1.0,0.0,0,0,0,0.3738,0.79096,1
2024-25,PASS,xi0_fail,4,ctrl_treat,316,Darwin,FWD,755,Marmoush,FWD,-0.02,0.02,near,1,1.3088,2.4456,2.4656,3.7544,30.0,0.0,1.0,0.0,0,0,0,0.3738,0.79096,1
2024-25,PASS,xi0_fail,4,ctrl_pack1,152,Arrizabalaga,GKP,146,Verbruggen,GKP,-0.0244,0.0244,near,1,0.0,3.8524,3.8768,3.8524,0.0,90.0,0.0,5.0,0,0,0,0.3738,0.79096,1
2024-25,PASS,xi0_fail,4,ctrl_pack1,321,Gakpo,FWD,755,Marmoush,FWD,-0.0528,0.0528,near,2,0.8304,2.4128,2.4656,3.2432,29.0,0.0,1.0,0.0,0,0,0,0.3738,0.79096,1
2024-25,PASS,xi0_fail,4,ctrl_pack1,316,Darwin,FWD,755,Marmoush,FWD,-0.02,0.02,near,1,1.3088,2.4456,2.4656,3.7544,30.0,0.0,1.0,0.0,0,0,0,0.3738,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_treat,491,Johnson,MID,366,B.Fernandes,MID,-0.8528,0.8528,large,29,1.2456,2.5304,3.3832,3.776,69.0,90.0,7.0,3.0,1,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_treat,491,Johnson,MID,527,L.Paquetá,MID,-0.3792,0.3792,mid,17,1.2456,2.5304,2.9096,3.776,69.0,71.0,7.0,2.0,1,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_treat,491,Johnson,MID,345,De Bruyne,MID,-1.0476,1.0476,large,34,1.2456,2.5304,3.578,3.776,69.0,0.0,7.0,0.0,0,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_treat,182,Palmer,MID,366,B.Fernandes,MID,0.078,0.078,near,-2,0.866,3.4612,3.3832,4.3272,63.0,90.0,8.0,3.0,1,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_treat,182,Palmer,MID,527,L.Paquetá,MID,0.5516,0.5516,mid,-14,0.866,3.4612,2.9096,4.3272,63.0,71.0,8.0,2.0,1,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_treat,182,Palmer,MID,345,De Bruyne,MID,-0.1168,0.1168,near,3,0.866,3.4612,3.578,4.3272,63.0,0.0,8.0,0.0,0,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_treat,317,Diogo J.,MID,366,B.Fernandes,MID,-0.3884,0.3884,mid,11,1.0992,2.9948,3.3832,4.094,0.0,90.0,0.0,3.0,0,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_treat,317,Diogo J.,MID,527,L.Paquetá,MID,0.0852,0.0852,near,-1,1.0992,2.9948,2.9096,4.094,0.0,71.0,0.0,2.0,0,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_treat,317,Diogo J.,MID,345,De Bruyne,MID,-0.5832,0.5832,mid,16,1.0992,2.9948,3.578,4.094,0.0,0.0,0.0,0.0,0,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_treat,495,Pedro Porro,DEF,326,Konaté,DEF,-0.0588,0.0588,near,8,0.5536,2.4072,2.466,2.9608,87.0,90.0,2.0,8.0,1,1,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_treat,447,Wood,FWD,207,Mateta,FWD,-0.3596,0.3596,mid,23,0.786,2.4596,2.8192,3.2456,71.0,45.0,8.0,1.0,0,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_pack1,36,Digne,DEF,326,Konaté,DEF,-0.0828,0.0828,near,13,0.262,2.3832,2.466,2.6452,45.0,90.0,1.0,8.0,0,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_pack1,36,Digne,DEF,311,Alexander-Arnold,DEF,-0.5248,0.5248,mid,38,0.262,2.3832,2.908,2.6452,45.0,90.0,1.0,11.0,0,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_pack1,335,Robertson,DEF,326,Konaté,DEF,0.0168,0.0168,near,-1,0.5768,2.4828,2.466,3.0596,90.0,90.0,6.0,8.0,1,1,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_pack1,335,Robertson,DEF,311,Alexander-Arnold,DEF,-0.4252,0.4252,mid,24,0.5768,2.4828,2.908,3.0596,90.0,90.0,6.0,11.0,1,1,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_pack1,182,Palmer,MID,366,B.Fernandes,MID,0.078,0.078,near,-2,0.866,3.4612,3.3832,4.3272,63.0,90.0,8.0,3.0,1,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_pack1,182,Palmer,MID,527,L.Paquetá,MID,0.5516,0.5516,mid,-14,0.866,3.4612,2.9096,4.3272,63.0,71.0,8.0,2.0,1,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_pack1,317,Diogo J.,MID,366,B.Fernandes,MID,-0.3884,0.3884,mid,11,1.0992,2.9948,3.3832,4.094,0.0,90.0,0.0,3.0,0,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_pack1,317,Diogo J.,MID,527,L.Paquetá,MID,0.0852,0.0852,near,-1,1.0992,2.9948,2.9096,4.094,0.0,71.0,0.0,2.0,0,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,ctrl_pack1,447,Wood,FWD,207,Mateta,FWD,-0.3596,0.3596,mid,23,0.786,2.4596,2.8192,3.2456,71.0,45.0,8.0,1.0,0,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,treat_pack1,345,De Bruyne,MID,491,Johnson,MID,1.0476,1.0476,large,-34,0.3984,3.578,2.5304,3.9764,0.0,69.0,0.0,7.0,0,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,treat_pack1,36,Digne,DEF,311,Alexander-Arnold,DEF,-0.5248,0.5248,mid,38,0.262,2.3832,2.908,2.6452,45.0,90.0,1.0,11.0,0,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,treat_pack1,36,Digne,DEF,495,Pedro Porro,DEF,-0.024,0.024,near,5,0.262,2.3832,2.4072,2.6452,45.0,87.0,1.0,2.0,0,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,treat_pack1,335,Robertson,DEF,311,Alexander-Arnold,DEF,-0.4252,0.4252,mid,24,0.5768,2.4828,2.908,3.0596,90.0,90.0,6.0,11.0,1,1,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,5,treat_pack1,335,Robertson,DEF,495,Pedro Porro,DEF,0.0756,0.0756,near,-9,0.5768,2.4828,2.4072,3.0596,90.0,87.0,6.0,2.0,1,0,1,0.7797,0.79096,1
2024-25,PASS,xi0_fail,6,ctrl_treat,447,Wood,FWD,58,Watkins,FWD,-0.1596,0.1596,near,5,0.8136,2.8572,3.0168,3.6708,90.0,83.0,2.0,11.0,1,1,0,0.3547,0.79096,1
2024-25,PASS,xi0_fail,6,ctrl_treat,533,Aït-Nouri,DEF,88,Collins,DEF,-0.0772,0.0772,near,7,0.3164,2.4192,2.4964,2.7356,90.0,90.0,9.0,2.0,1,0,0,0.3547,0.79096,1
2024-25,PASS,xi0_fail,6,ctrl_treat,71,Kluivert,MID,199,Eze,MID,-0.2844,0.2844,mid,9,0.6084,2.7604,3.0448,3.3688,29.0,90.0,1.0,2.0,0,0,0,0.3547,0.79096,1
2024-25,PASS,xi0_fail,6,ctrl_pack1,447,Wood,FWD,58,Watkins,FWD,-0.1596,0.1596,near,5,0.8136,2.8572,3.0168,3.6708,90.0,83.0,2.0,11.0,1,1,0,0.3547,0.79096,1
2024-25,PASS,xi0_fail,6,ctrl_pack1,533,Aït-Nouri,DEF,88,Collins,DEF,-0.0772,0.0772,near,7,0.3164,2.4192,2.4964,2.7356,90.0,90.0,9.0,2.0,1,0,0,0.3547,0.79096,1
2024-25,PASS,xi0_fail,6,ctrl_pack1,71,Kluivert,MID,199,Eze,MID,-0.2844,0.2844,mid,9,0.6084,2.7604,3.0448,3.3688,29.0,90.0,1.0,2.0,0,0,0,0.3547,0.79096,1
2024-25,PASS,xi0_fail,7,ctrl_treat,328,M.Salah,MID,99,Mbeumo,MID,0.7256,0.7256,mid,-7,0.4832,4.284,3.5584,4.7672,72.0,90.0,3.0,8.0,1,1,1,0.6319,0.79096,1
2024-25,PASS,xi0_fail,7,ctrl_treat,306,Vardy,FWD,58,Watkins,FWD,-1.0584,1.0584,large,42,0.9052,2.45,3.5084,3.3552,73.0,90.0,2.0,2.0,1,0,1,0.6319,0.79096,1
2024-25,PASS,xi0_fail,7,ctrl_treat,228,Keane,DEF,369,Dalot,DEF,-0.4388,0.4388,mid,57,0.3728,2.1624,2.6012,2.5352,90.0,90.0,6.0,6.0,1,0,1,0.6319,0.79096,1
2024-25,PASS,xi0_fail,7,ctrl_pack1,328,M.Salah,MID,17,Saka,MID,0.1136,0.1136,near,-2,0.4832,4.284,4.1704,4.7672,72.0,90.0,3.0,16.0,1,1,1,0.6319,0.79096,1
2024-25,PASS,xi0_fail,7,ctrl_pack1,44,Konsa,DEF,369,Dalot,DEF,-0.1092,0.1092,near,7,0.066,2.492,2.6012,2.558,11.0,90.0,1.0,6.0,0,0,1,0.6319,0.79096,1
2024-25,PASS,xi0_fail,7,ctrl_pack1,15,Raya,GKP,185,Sánchez,GKP,0.064,0.064,near,-1,-0.0104,4.0072,3.9432,3.9968,90.0,90.0,2.0,4.0,1,1,1,0.6319,0.79096,1
2024-25,PASS,xi0_fail,7,ctrl_pack1,447,Wood,FWD,58,Watkins,FWD,-0.7304,0.7304,mid,22,0.576,2.778,3.5084,3.354,81.0,90.0,8.0,2.0,1,0,1,0.6319,0.79096,1
2024-25,PASS,xi0_fail,7,treat_pack1,99,Mbeumo,MID,17,Saka,MID,-0.612,0.612,mid,5,0.2548,3.5584,4.1704,3.8132,90.0,90.0,8.0,16.0,1,1,1,0.6319,0.79096,1
2024-25,PASS,xi0_fail,7,treat_pack1,44,Konsa,DEF,228,Keane,DEF,0.3296,0.3296,mid,-50,0.066,2.492,2.1624,2.558,11.0,90.0,1.0,6.0,0,0,1,0.6319,0.79096,1
2024-25,PASS,xi0_fail,7,treat_pack1,15,Raya,GKP,185,Sánchez,GKP,0.064,0.064,near,-1,-0.0104,4.0072,3.9432,3.9968,90.0,90.0,2.0,4.0,1,1,1,0.6319,0.79096,1
2024-25,PASS,xi0_fail,7,treat_pack1,447,Wood,FWD,306,Vardy,FWD,0.328,0.328,mid,-20,0.576,2.778,2.45,3.354,81.0,73.0,8.0,2.0,1,0,1,0.6319,0.79096,1
2024-25,PASS,xi0_fail,8,ctrl_treat,239,Adama,MID,17,Saka,MID,-1.024,1.024,large,34,1.004,2.7864,3.8104,3.7904,67.0,0.0,2.0,0.0,0,0,1,0.3784,0.79096,1
2024-25,PASS,xi0_fail,8,ctrl_treat,491,Johnson,MID,17,Saka,MID,-0.794,0.794,large,21,1.1004,3.0164,3.8104,4.1168,90.0,0.0,2.0,0.0,0,0,1,0.3784,0.79096,1
2024-25,PASS,xi0_fail,8,ctrl_treat,447,Wood,FWD,58,Watkins,FWD,-0.2984,0.2984,mid,9,0.7188,3.0864,3.3848,3.8052,83.0,74.0,7.0,8.0,1,1,1,0.3784,0.79096,1
2024-25,PASS,xi0_fail,8,ctrl_treat,447,Wood,FWD,541,Cunha,FWD,-0.0888,0.0888,near,2,0.7188,3.0864,3.1752,3.8052,83.0,66.0,7.0,2.0,1,0,1,0.3784,0.79096,1
2024-25,PASS,xi0_fail,8,ctrl_treat,495,Pedro Porro,DEF,267,Davis,DEF,-0.3208,0.3208,mid,20,0.4404,2.6152,2.936,3.0556,90.0,90.0,2.0,1.0,1,0,1,0.3784,0.79096,1
2024-25,PASS,xi0_fail,8,ctrl_pack1,491,Johnson,MID,17,Saka,MID,-0.794,0.794,large,21,1.1004,3.0164,3.8104,4.1168,90.0,0.0,2.0,0.0,0,0,1,0.3784,0.79096,1
2024-25,PASS,xi0_fail,8,ctrl_pack1,351,Haaland,FWD,58,Watkins,FWD,0.8132,0.8132,large,-11,0.064,4.198,3.3848,4.262,90.0,74.0,2.0,8.0,1,1,1,0.3784,0.79096,1
2024-25,PASS,xi0_fail,8,ctrl_pack1,351,Haaland,FWD,4,Havertz,FWD,0.8032,0.8032,large,-8,0.064,4.198,3.3948,4.262,90.0,90.0,2.0,2.0,1,0,1,0.3784,0.79096,1
2024-25,PASS,xi0_fail,8,ctrl_pack1,447,Wood,FWD,58,Watkins,FWD,-0.2984,0.2984,mid,9,0.7188,3.0864,3.3848,3.8052,83.0,74.0,7.0,8.0,1,1,1,0.3784,0.79096,1
2024-25,PASS,xi0_fail,8,ctrl_pack1,447,Wood,FWD,4,Havertz,FWD,-0.3084,0.3084,mid,12,0.7188,3.0864,3.3948,3.8052,83.0,90.0,7.0,2.0,1,0,1,0.3784,0.79096,1
2024-25,PASS,xi0_fail,8,treat_pack1,267,Davis,DEF,495,Pedro Porro,DEF,0.3208,0.3208,mid,-20,0.0,2.936,2.6152,2.936,90.0,90.0,1.0,2.0,1,1,1,0.3784,0.79096,1
2024-25,PASS,xi0_fail,8,treat_pack1,541,Cunha,FWD,4,Havertz,FWD,-0.2196,0.2196,near,10,0.2124,3.1752,3.3948,3.3876,66.0,90.0,2.0,2.0,1,0,1,0.3784,0.79096,1
2024-25,PASS,xi0_fail,8,treat_pack1,351,Haaland,FWD,4,Havertz,FWD,0.8032,0.8032,large,-8,0.064,4.198,3.3948,4.262,90.0,90.0,2.0,2.0,1,0,1,0.3784,0.79096,1
2024-25,PASS,xi0_fail,9,ctrl_treat,36,Digne,DEF,88,Collins,DEF,-0.0264,0.0264,near,1,0.162,2.714,2.7404,2.876,70.0,90.0,7.0,1.0,1,0,0,0.0426,0.79096,1
2024-25,PASS,xi0_fail,9,ctrl_pack1,36,Digne,DEF,88,Collins,DEF,-0.0264,0.0264,near,1,0.162,2.714,2.7404,2.876,70.0,90.0,7.0,1.0,1,0,0,0.0426,0.79096,1
2024-25,PASS,xi0_fail,10,ctrl_treat,495,Pedro Porro,DEF,267,Davis,DEF,-0.1372,0.1372,near,12,0.3984,2.6568,2.794,3.0552,90.0,90.0,1.0,10.0,1,1,0,0.7846,0.79096,1
2024-25,PASS,xi0_fail,10,ctrl_treat,239,Adama,MID,99,Mbeumo,MID,-0.7904,0.7904,large,34,0.98,2.7716,3.562,3.7516,25.0,86.0,4.0,3.0,0,0,0,0.7846,0.79096,1
2024-25,PASS,xi0_fail,10,ctrl_treat,239,Adama,MID,372,Garnacho,MID,-0.368,0.368,mid,18,0.98,2.7716,3.1396,3.7516,25.0,90.0,4.0,2.0,0,0,0,0.7846,0.79096,1
2024-25,PASS,xi0_fail,10,ctrl_treat,491,Johnson,MID,99,Mbeumo,MID,-0.4104,0.4104,mid,15,0.8904,3.1516,3.562,4.042,90.0,86.0,8.0,3.0,1,0,0,0.7846,0.79096,1
2024-25,PASS,xi0_fail,10,ctrl_treat,491,Johnson,MID,372,Garnacho,MID,0.012,0.012,near,-1,0.8904,3.1516,3.1396,4.042,90.0,90.0,8.0,2.0,1,0,0,0.7846,0.79096,1
2024-25,PASS,xi0_fail,10,ctrl_treat,447,Wood,FWD,148,Welbeck,FWD,0.0092,0.0092,near,-2,0.6372,3.1764,3.1672,3.8136,78.0,90.0,7.0,5.0,1,0,0,0.7846,0.79096,1
2024-25,PASS,xi0_fail,10,ctrl_pack1,495,Pedro Porro,DEF,267,Davis,DEF,-0.1372,0.1372,near,12,0.3984,2.6568,2.794,3.0552,90.0,90.0,1.0,10.0,1,1,0,0.7846,0.79096,1
2024-25,PASS,xi0_fail,10,ctrl_pack1,239,Adama,MID,99,Mbeumo,MID,-0.7904,0.7904,large,34,0.98,2.7716,3.562,3.7516,25.0,86.0,4.0,3.0,0,0,0,0.7846,0.79096,1
2024-25,PASS,xi0_fail,10,ctrl_pack1,239,Adama,MID,372,Garnacho,MID,-0.368,0.368,mid,18,0.98,2.7716,3.1396,3.7516,25.0,90.0,4.0,2.0,0,0,0,0.7846,0.79096,1
2024-25,PASS,xi0_fail,10,ctrl_pack1,491,Johnson,MID,99,Mbeumo,MID,-0.4104,0.4104,mid,15,0.8904,3.1516,3.562,4.042,90.0,86.0,8.0,3.0,1,0,0,0.7846,0.79096,1
2024-25,PASS,xi0_fail,10,ctrl_pack1,491,Johnson,MID,372,Garnacho,MID,0.012,0.012,near,-1,0.8904,3.1516,3.1396,4.042,90.0,90.0,8.0,2.0,1,0,0,0.7846,0.79096,1
2024-25,PASS,xi0_fail,10,ctrl_pack1,447,Wood,FWD,148,Welbeck,FWD,0.0092,0.0092,near,-2,0.6372,3.1764,3.1672,3.8136,78.0,90.0,7.0,5.0,1,0,0,0.7846,0.79096,1
2024-25,PASS,xi0_fail,11,ctrl_treat,491,Johnson,MID,366,B.Fernandes,MID,-0.3044,0.3044,mid,9,0.7352,3.2552,3.5596,3.9904,83.0,90.0,2.0,17.0,1,1,0,0.0573,0.79096,1
2024-25,PASS,xi0_fail,11,ctrl_treat,311,Alexander-Arnold,DEF,369,Dalot,DEF,0.2908,0.2908,mid,-12,0.3528,3.132,2.8412,3.4848,24.0,56.0,1.0,1.0,0,0,0,0.0573,0.79096,1
2024-25,PASS,xi0_fail,11,ctrl_pack1,491,Johnson,MID,366,B.Fernandes,MID,-0.3044,0.3044,mid,9,0.7352,3.2552,3.5596,3.9904,83.0,90.0,2.0,17.0,1,1,0,0.0573,0.79096,1
2024-25,PASS,xi0_fail,11,ctrl_pack1,311,Alexander-Arnold,DEF,369,Dalot,DEF,0.2908,0.2908,mid,-12,0.3528,3.132,2.8412,3.4848,24.0,56.0,1.0,1.0,0,0,0,0.0573,0.79096,1
2024-25,PASS,xi0_fail,12,ctrl_treat,247,Iwobi,MID,19,Smith Rowe,MID,-0.296,0.296,mid,19,0.3292,2.884,3.18,3.2132,90.0,58.0,7.0,1.0,0,0,0,0.2708,0.79096,1
2024-25,PASS,xi0_fail,12,ctrl_pack1,247,Iwobi,MID,19,Smith Rowe,MID,-0.296,0.296,mid,19,0.3292,2.884,3.18,3.2132,90.0,58.0,7.0,1.0,0,0,0,0.2708,0.79096,1
2024-25,PASS,xi0_fail,13,ctrl_treat,145,Veltman,DEF,369,Dalot,DEF,-0.082,0.082,near,5,0.0292,2.7044,2.7864,2.7336,0.0,90.0,0.0,6.0,0,0,0,0.3508,0.79096,1
2024-25,PASS,xi0_fail,13,ctrl_treat,145,Veltman,DEF,422,Aina,DEF,-0.0152,0.0152,near,3,0.0292,2.7044,2.7196,2.7336,0.0,90.0,0.0,8.0,0,0,0,0.3508,0.79096,1
2024-25,PASS,xi0_fail,13,ctrl_treat,350,Gvardiol,DEF,369,Dalot,DEF,0.0628,0.0628,near,-2,0.0848,2.8492,2.7864,2.934,0.0,90.0,0.0,6.0,0,0,0,0.3508,0.79096,1
2024-25,PASS,xi0_fail,13,ctrl_treat,350,Gvardiol,DEF,422,Aina,DEF,0.1296,0.1296,near,-4,0.0848,2.8492,2.7196,2.934,0.0,90.0,0.0,8.0,0,0,0,0.3508,0.79096,1
2024-25,PASS,xi0_fail,13,ctrl_treat,447,Wood,FWD,148,Welbeck,FWD,-0.0572,0.0572,near,4,0.5008,3.2956,3.3528,3.7964,90.0,78.0,9.0,2.0,1,0,0,0.3508,0.79096,1
2024-25,PASS,xi0_fail,13,ctrl_treat,447,Wood,FWD,351,Haaland,FWD,-1.0864,1.0864,large,15,0.5008,3.2956,4.382,3.7964,90.0,90.0,9.0,2.0,1,0,0,0.3508,0.79096,1
2024-25,PASS,xi0_fail,13,ctrl_pack1,145,Veltman,DEF,369,Dalot,DEF,-0.082,0.082,near,5,0.0292,2.7044,2.7864,2.7336,0.0,90.0,0.0,6.0,0,0,0,0.3508,0.79096,1
2024-25,PASS,xi0_fail,13,ctrl_pack1,145,Veltman,DEF,422,Aina,DEF,-0.0152,0.0152,near,3,0.0292,2.7044,2.7196,2.7336,0.0,90.0,0.0,8.0,0,0,0,0.3508,0.79096,1
2024-25,PASS,xi0_fail,13,ctrl_pack1,350,Gvardiol,DEF,369,Dalot,DEF,0.0628,0.0628,near,-2,0.0848,2.8492,2.7864,2.934,0.0,90.0,0.0,6.0,0,0,0,0.3508,0.79096,1
2024-25,PASS,xi0_fail,13,ctrl_pack1,350,Gvardiol,DEF,422,Aina,DEF,0.1296,0.1296,near,-4,0.0848,2.8492,2.7196,2.934,0.0,90.0,0.0,8.0,0,0,0,0.3508,0.79096,1
2024-25,PASS,xi0_fail,13,ctrl_pack1,447,Wood,FWD,148,Welbeck,FWD,-0.0572,0.0572,near,4,0.5008,3.2956,3.3528,3.7964,90.0,78.0,9.0,2.0,1,0,0,0.3508,0.79096,1
2024-25,PASS,xi0_fail,13,ctrl_pack1,447,Wood,FWD,351,Haaland,FWD,-1.0864,1.0864,large,15,0.5008,3.2956,4.382,3.7964,90.0,90.0,9.0,2.0,1,0,0,0.3508,0.79096,1
2024-25,PASS,xi0_fail,14,ctrl_treat,401,Isak,FWD,617,Evanilson,FWD,0.2944,0.2944,mid,-3,0.5516,3.686,3.3916,4.2376,90.0,84.0,11.0,2.0,1,0,0,0.2034,0.79096,1
2024-25,PASS,xi0_fail,14,ctrl_treat,401,Isak,FWD,58,Watkins,FWD,-0.1656,0.1656,near,1,0.5516,3.686,3.8516,4.2376,90.0,64.0,11.0,12.0,1,1,0,0.2034,0.79096,1
2024-25,PASS,xi0_fail,14,ctrl_treat,252,Raúl,FWD,617,Evanilson,FWD,-0.1084,0.1084,near,7,0.3828,3.2832,3.3916,3.666,10.0,84.0,1.0,2.0,0,0,0,0.2034,0.79096,1
2024-25,PASS,xi0_fail,14,ctrl_treat,252,Raúl,FWD,58,Watkins,FWD,-0.5684,0.5684,mid,11,0.3828,3.2832,3.8516,3.666,10.0,64.0,1.0,12.0,0,0,0,0.2034,0.79096,1
2024-25,PASS,xi0_fail,14,ctrl_treat,182,Palmer,MID,17,Saka,MID,0.0228,0.0228,near,-1,0.2632,4.118,4.0952,4.3812,78.0,90.0,7.0,3.0,1,0,0,0.2034,0.79096,1
2024-25,PASS,xi0_fail,14,ctrl_pack1,401,Isak,FWD,617,Evanilson,FWD,0.2944,0.2944,mid,-3,0.5516,3.686,3.3916,4.2376,90.0,84.0,11.0,2.0,1,0,0,0.2034,0.79096,1
2024-25,PASS,xi0_fail,14,ctrl_pack1,401,Isak,FWD,58,Watkins,FWD,-0.1656,0.1656,near,1,0.5516,3.686,3.8516,4.2376,90.0,64.0,11.0,12.0,1,1,0,0.2034,0.79096,1
2024-25,PASS,xi0_fail,14,ctrl_pack1,252,Raúl,FWD,617,Evanilson,FWD,-0.1084,0.1084,near,7,0.3828,3.2832,3.3916,3.666,10.0,84.0,1.0,2.0,0,0,0,0.2034,0.79096,1
2024-25,PASS,xi0_fail,14,ctrl_pack1,252,Raúl,FWD,58,Watkins,FWD,-0.5684,0.5684,mid,11,0.3828,3.2832,3.8516,3.666,10.0,64.0,1.0,12.0,0,0,0,0.2034,0.79096,1
2024-25,PASS,xi0_fail,14,ctrl_pack1,182,Palmer,MID,17,Saka,MID,0.0228,0.0228,near,-1,0.2632,4.118,4.0952,4.3812,78.0,90.0,7.0,3.0,1,0,0,0.2034,0.79096,1
2024-25,PASS,xi0_fail,15,ctrl_treat,366,B.Fernandes,MID,17,Saka,MID,-0.0924,0.0924,near,2,0.0816,3.6668,3.7592,3.7484,75.0,90.0,9.0,2.0,1,0,0,0.138,0.79096,1
2024-25,PASS,xi0_fail,15,ctrl_treat,495,Pedro Porro,DEF,267,Davis,DEF,-0.0684,0.0684,near,4,0.2084,2.7756,2.844,2.984,90.0,90.0,3.0,1.0,1,0,0,0.138,0.79096,1
2024-25,PASS,xi0_fail,15,ctrl_pack1,366,B.Fernandes,MID,17,Saka,MID,-0.0924,0.0924,near,2,0.0816,3.6668,3.7592,3.7484,75.0,90.0,9.0,2.0,1,0,0,0.138,0.79096,1
2024-25,PASS,xi0_fail,15,ctrl_pack1,495,Pedro Porro,DEF,267,Davis,DEF,-0.0684,0.0684,near,4,0.2084,2.7756,2.844,2.984,90.0,90.0,3.0,1.0,1,0,0,0.138,0.79096,1
2024-25,PASS,xi0_fail,16,ctrl_treat,129,João Pedro,FWD,617,Evanilson,FWD,-0.2368,0.2368,near,15,1.0108,3.1556,3.3924,4.1664,90.0,79.0,2.0,2.0,1,0,0,0.3919,0.79096,1
2024-25,PASS,xi0_fail,16,ctrl_treat,335,Robertson,DEF,70,Kerkez,DEF,0.0244,0.0244,near,-2,0.2792,2.7104,2.686,2.9896,16.0,90.0,-3.0,2.0,0,0,0,0.3919,0.79096,1
2024-25,PASS,xi0_fail,16,ctrl_treat,71,Kluivert,MID,99,Mbeumo,MID,-0.1932,0.1932,near,9,0.3492,3.2472,3.4404,3.5964,79.0,90.0,3.0,9.0,1,1,0,0.3919,0.79096,1
2024-25,PASS,xi0_fail,16,ctrl_pack1,129,João Pedro,FWD,617,Evanilson,FWD,-0.2368,0.2368,near,15,1.0108,3.1556,3.3924,4.1664,90.0,79.0,2.0,2.0,1,0,0,0.3919,0.79096,1
2024-25,PASS,xi0_fail,16,ctrl_pack1,335,Robertson,DEF,70,Kerkez,DEF,0.0244,0.0244,near,-2,0.2792,2.7104,2.686,2.9896,16.0,90.0,-3.0,2.0,0,0,0,0.3919,0.79096,1
2024-25,PASS,xi0_fail,16,ctrl_pack1,71,Kluivert,MID,99,Mbeumo,MID,-0.1932,0.1932,near,9,0.3492,3.2472,3.4404,3.5964,79.0,90.0,3.0,9.0,1,1,0,0.3919,0.79096,1
